course_id,user_id,satisfaction,travel_type,person,season,means_tp
e_e001462,e001462,5,1;2;4;6;7;12,5,0,1
e_e001464,e001464,4,1;3,5,1,2
e_e001467,e001467,4,1;6;12,5,1,1
e_e001468,e001468,4,1;7;9;12,0,0,2
e_e001470,e001470,4,1;2;3;4;7;11,4,1,1
e_e001471,e001471,3,1;4;12,5,1,2
e_e001480,e001480,3,1;9,1,0,2
e_e001481,e001481,5,2;4;6;7;9;11;12,0,0,2
e_e001482,e001482,4,1;3;7,1,0,1
e_e001485,e001485,3,1;2,7,1,2
e_e001489,e001489,5,1;2;4;7;9;10;12,1,1,1
e_e001499,e001499,3,1;3;4;7;11,1,0,1
e_e001503,e001503,5,1;7;9,4,1,2
e_e001510,e001510,3,1;4;12,1,1,1
e_e001511,e001511,5,1;2;12,1,1,2
e_e001519,e001519,4,1;4;7,1,1,2
e_e001521,e001521,5,1;12,5,1,2
e_e001522,e001522,4,2;3,5,1,2
e_e001523,e001523,3,2;7,0,1,2
e_e001525,e001525,4,1;2;7,4,0,2
e_e001526,e001526,5,1;3;6;7;10;12,7,1,2
e_e001529,e001529,4,1;2;4;9,6,0,2
e_e001530,e001530,4,1;4;9;10,1,1,1
e_e001531,e001531,5,1;2;6,1,1,2
e_e001532,e001532,4,1;9;12,5,1,1
e_e001534,e001534,4,1;4;6;7;9,1,0,2
e_e001538,e001538,5,1;2;9,4,1,2
e_e001542,e001542,5,1;2;4;7,7,1,2
e_e001544,e001544,5,1;3;6,0,1,1
e_e001548,e001548,4,1;3;4;6;7;9;11;12,5,0,1
e_e001553,e001553,3,1;4,1,0,2
e_e001554,e001554,4,1;2,1,1,2
e_e001557,e001557,4,1;9,5,1,1
e_e001559,e001559,5,1;3;4;12,4,1,2
e_e001563,e001563,4,1;4;10,7,0,2
e_e001564,e001564,5,1;3;4;6;10,0,1,2
e_e001565,e001565,5,1;3;11;12,1,1,1
e_e001568,e001568,4,1;4;9;12,5,0,1
e_e001569,e001569,5,1;3;6;7,5,1,1
e_e001571,e001571,5,1;7;11;12,1,1,2
e_e001576,e001576,4,1;4,7,0,2
e_e001577,e001577,3,1;2;12,5,1,1
e_e001578,e001578,5,2;4;6;7,5,1,2
e_e001579,e001579,5,1;2;3;4;6;12,0,1,1
e_e001888,e001888,5,4;7;12,7,1,2
e_e001890,e001890,4,1;4;6;7;9;11,1,1,1
e_e001891,e001891,4,1;2;12,7,1,2
e_e001892,e001892,5,1;3;7;9,7,1,2
e_e001897,e001897,5,3;9;10;11,5,1,1
e_e001899,e001899,3,1;3;4,1,1,1
e_e001900,e001900,4,1;3;4;6;9,4,1,2
e_e001905,e001905,4,1;2;3;4;6;7,4,1,2
e_e001909,e001909,4,2;6;9,5,0,2
e_e001911,e001911,5,1;2;7;10,7,1,2
e_e001913,e001913,4,1;2;4;7;9,1,1,2
e_e001914,e001914,4,1;2;3;9;12,1,1,1
e_e001916,e001916,5,1;3;4;7;12,7,1,2
e_e001923,e001923,5,1;2,5,1,1
e_e001924,e001924,4,1;4;6;9;10,5,1,1
e_e001926,e001926,3,1;4;7,1,1,1
e_e001935,e001935,5,1;4;7;9;11,1,1,2
e_e001936,e001936,5,1;6;11;12,1,0,2
e_e001937,e001937,3,1;10;12,7,1,2
e_e001940,e001940,4,1;3;4;9,1,1,2
e_e001944,e001944,4,1;6,0,1,1
e_e001946,e001946,4,1;2;3;4;6;7,5,1,2
e_e001949,e001949,4,1;3;4;9;11;12,1,1,1
e_e001950,e001950,4,1;3;6;12,6,1,1
e_e001954,e001954,4,1;3;6;9;12,0,1,2
e_e001955,e001955,4,1;3;12,4,1,2
e_e001968,e001968,5,1;2;6;7,5,1,2
e_e001972,e001972,4,1;3;4,1,1,1
e_e001976,e001976,5,1;3;4;6;7;9;10;11;12,1,1,2
e_e001982,e001982,5,1;7;9,4,1,2
e_e001987,e001987,5,1;2;7,4,1,2
e_e001989,e001989,4,1;2;4;7,1,1,1
e_e001990,e001990,5,1;4;12,5,1,1
e_e001993,e001993,4,3;4;7;12,5,1,1
e_e001996,e001996,4,1;3;4;7,4,1,2
e_e001997,e001997,4,1;4,4,1,1
e_e002011,e002011,4,1;3;4;9,5,1,1
e_e002013,e002013,4,9,5,1,1
e_e002014,e002014,5,4;7,1,1,1
e_e002018,e002018,5,1;2;7,0,1,2
e_e002024,e002024,4,3;4;7,5,1,2
e_e002025,e002025,5,1;2;3;6;7,7,1,2
e_e002030,e002030,5,2;6;7;9,5,1,1
e_e002033,e002033,4,1;4,5,1,2
e_e002034,e002034,5,1;3;6,5,1,1
e_e002035,e002035,4,2;6;7;9,6,1,2
e_e002036,e002036,4,1;3;6;7;11,7,1,2
e_e002038,e002038,5,3;12,5,1,2
e_e002041,e002041,4,1;7;12,5,1,2
e_e002043,e002043,5,1;2;4;7;9;12,5,1,1
e_e002045,e002045,4,4;7;12,1,1,2
e_e002049,e002049,4,1;3;4;9;11,1,1,1
e_e002051,e002051,4,1;4;6,5,1,1
e_e002053,e002053,4,1;4,5,1,1
e_e002056,e002056,4,1;2;7;11,5,1,1
e_e002058,e002058,4,1;7;12,4,1,1
e_e002059,e002059,4,6;7;9,7,1,2
e_e002064,e002064,4,1;4;7;9,1,1,1
e_e002066,e002066,5,1;7;12,1,1,1
e_e002069,e002069,4,1;3;4;12,1,1,1
e_e002070,e002070,4,1;3;4;12,5,1,1
e_e002071,e002071,4,1;2;6;7;9;12,5,1,2
e_e002074,e002074,5,1;4;6,5,1,1
e_e002076,e002076,5,1;3;4;6;11,5,1,1
e_e002077,e002077,4,1;4;7;9,7,1,1
e_e002079,e002079,4,1;2;7;11;12,1,1,2
e_e002081,e002081,4,1;7,0,1,2
e_e002082,e002082,5,1;2;4;6;7,1,1,1
e_e002084,e002084,5,1;3;7;12,1,1,2
e_e002089,e002089,4,1;6,4,1,1
e_e002091,e002091,4,1;2;4,1,1,1
e_e002092,e002092,5,1;4,1,1,1
e_e002093,e002093,5,1;3;4;9,5,1,1
e_e002094,e002094,5,1;2;6;7,0,1,2
e_e002097,e002097,5,1;3;7,1,1,1
e_e002099,e002099,4,1;4;7;12,1,1,1
e_e002106,e002106,4,1;4;6;9,0,1,1
e_e002108,e002108,4,1;4;11,1,1,2
e_e002110,e002110,3,1;2;4;9,0,1,2
e_e002121,e002121,4,1;3;4,5,1,1
e_e002126,e002126,4,1;2;4;6;10;11,4,1,1
e_e002129,e002129,5,1;2;3;7,7,1,2
e_e002130,e002130,5,1;2;3;4,1,1,1
e_e002131,e002131,4,1;2;6;7;9,2,1,2
e_e002132,e002132,4,1;9;12,1,1,2
e_e002135,e002135,4,1;2;7,7,1,2
e_e002136,e002136,4,1;4,0,1,1
e_e002141,e002141,3,1;3;4;10;11;12,7,1,2
e_e002143,e002143,5,1;3;4;7;10;11,5,1,1
e_e002145,e002145,4,1;2;3;10,4,1,2
e_e002148,e002148,5,1;3;6;7,7,1,2
e_e002152,e002152,5,1;4;7,1,1,2
e_e002153,e002153,3,3;6;7;10;12,7,1,2
e_e002154,e002154,5,1;2;9,1,1,2
e_e002155,e002155,4,1;2;3;7;9;11,5,1,1
e_e002157,e002157,3,1;2;4;6;9,1,1,2
e_e002158,e002158,4,1;2;6;7;9,1,1,2
e_e002159,e002159,4,1;2;4;6;9,5,1,2
e_e002160,e002160,4,1;12,1,1,1
e_e002161,e002161,5,1;4;7;12,5,1,2
e_e002163,e002163,4,4;9;12,2,1,2
e_e002168,e002168,5,1;2;4;9,7,1,2
e_e002169,e002169,4,1;7,1,1,1
e_e002171,e002171,4,1;3;6;10;11,0,1,2
e_e002176,e002176,5,1;2;3,5,1,2
e_e002178,e002178,5,1;3;10;11;12,5,1,2
e_e002182,e002182,5,1;4;6;7;12,7,1,2
e_e002183,e002183,4,1;3;7,1,1,1
e_e002184,e002184,5,1;2,0,1,2
e_e002186,e002186,4,1;2;7;9,1,1,2
e_e002187,e002187,4,1;7;12,5,1,1
e_e002189,e002189,5,1;3;4;6;10,1,1,1
e_e002195,e002195,5,4;6;7,1,1,1
e_e002197,e002197,3,1;3;4;12,1,1,1
e_e002198,e002198,4,1;2;3;4;12,1,1,1
e_e002202,e002202,5,1;2;4;6;7;12,1,1,1
e_e002204,e002204,4,1;9,4,1,2
e_e002206,e002206,4,1;3;9;10,5,1,1
e_e002209,e002209,2,1;3;7;9;11,0,1,1
e_e002212,e002212,4,1;2;4;7,5,1,1
e_e002213,e002213,4,1;4,5,1,1
e_e002214,e002214,5,1;2;3;4;7;9;11;12,1,1,1
e_e002215,e002215,5,1;7;9;12,7,1,2
e_e002220,e002220,4,3;4;7,7,1,2
e_e002222,e002222,4,3;4;12,7,1,2
e_e002223,e002223,4,2;6;7,1,1,2
e_e002231,e002231,5,1;3;10,5,1,1
e_e002233,e002233,5,1;3;4;6,1,1,2
e_e002234,e002234,5,1;4;7;9,4,1,2
e_e002235,e002235,4,1;3;7,0,1,1
e_e002236,e002236,4,3;4;12,1,1,1
e_e002243,e002243,3,1;3;9,5,1,2
e_e002246,e002246,4,1;7;9;10;12,7,1,2
e_e002248,e002248,5,1;7,5,1,1
e_e002250,e002250,5,1;7;9;10;12,1,1,2
e_e002251,e002251,3,1;2;9,0,1,2
e_e002253,e002253,4,1;4;6;9;11;12,7,1,2
e_e002254,e002254,4,1;3;4;6;12,1,1,1
e_e002255,e002255,4,2;3;4;6;7,7,1,2
e_e002259,e002259,5,1;3;4;10;11,1,1,1
e_e002260,e002260,5,1;3;4;6,5,1,1
e_e002261,e002261,4,1;2;4;7;12,0,1,2
e_e002263,e002263,5,1;4;7;12,7,1,1
e_e002264,e002264,5,2;7;9,7,1,2
e_e002266,e002266,4,1;7;9;12,0,1,2
e_e002272,e002272,5,2;3;7;12,6,1,2
e_e002274,e002274,4,1;2;3;7;12,6,1,2
e_e002279,e002279,4,1;4;7;9,0,1,2
e_e002280,e002280,4,1;4;7,7,1,1
e_e002283,e002283,3,1;3,5,1,2
e_e002284,e002284,5,1;2;4;9;12,1,1,2
e_e002288,e002288,3,1;3;4,1,1,1
e_e002289,e002289,3,1;3;7;9;12,0,1,1
e_e002291,e002291,5,1;3;4,1,1,1
e_e002294,e002294,4,1;3;4;7,7,1,2
e_e002295,e002295,5,1;4;6,1,1,2
e_e002299,e002299,5,1;4;7,4,1,2
e_e002304,e002304,5,2;7;9;12,4,1,2
e_e002306,e002306,3,4;6;9,4,1,2
e_e002308,e002308,4,1;7;9;12,1,1,2
e_e002310,e002310,4,1;6;7;9,7,1,2
e_e002313,e002313,3,1;4;7;9,5,1,2
e_e002314,e002314,3,1;4,0,1,2
e_e002316,e002316,5,1;2;3;11,1,1,2
e_e002318,e002318,4,1;7,1,1,2
e_e002323,e002323,4,1;3;4;6;7,1,1,1
e_e002330,e002330,4,1;2;4;6;7,4,1,2
e_e002332,e002332,5,1;4,7,1,2
e_e002336,e002336,5,2;6;7;9,5,1,2
e_e002340,e002340,5,1;3;4;6,1,1,1
e_e002342,e002342,4,1;2;3;6;9;10,4,1,2
e_e002351,e002351,4,1;2;7,1,1,2
e_e002364,e002364,4,1;6,1,1,1
e_e002368,e002368,5,1;3;4;7,1,1,1
e_e002369,e002369,4,1;2;9,1,1,2
e_e002375,e002375,4,3;6;7;10,0,1,1
e_e002376,e002376,5,4;6;7;9,5,1,1
e_e002389,e002389,3,2;3;4;7,0,1,2
e_e002391,e002391,4,1;4;7;9,5,1,1
e_e002392,e002392,5,1;7;9,5,1,1
e_e002394,e002394,5,1;2;4,4,1,2
e_e002396,e002396,4,1;2;9,7,1,2
e_e002399,e002399,4,2;3;11;12,4,1,2
e_e002401,e002401,5,1;2;4;9;12,1,1,1
e_e002402,e002402,5,1;2;4;6;12,7,1,1
e_e002405,e002405,3,1;3;6;7;11,4,1,2
e_e002409,e002409,5,1;3,4,1,1
e_e002410,e002410,4,3;10;11;12,2,1,2
e_e002411,e002411,4,1;4;7,0,1,2
e_e002412,e002412,5,1;3;4;7,5,1,1
e_e002414,e002414,4,1;4,5,1,1
e_e002415,e002415,4,1;3;4;11;12,1,1,2
e_e002421,e002421,5,1;2,5,1,1
e_e002422,e002422,4,1;3;4,5,1,1
e_e002423,e002423,5,1;2;3;4;6;7;9;11;12,1,1,2
e_e002424,e002424,5,1;2;9;10;11;12,7,1,2
e_e002425,e002425,4,2;3;4;9,1,1,2
e_e002430,e002430,4,1;12,4,1,2
e_e002433,e002433,4,1;4;9;10,1,1,2
e_e002435,e002435,5,1;3;6,5,1,1
e_e002437,e002437,4,1;2;7;12,7,1,2
e_e002438,e002438,4,1;3;6;7;9,0,1,2
e_e002439,e002439,5,1;3;4;6;11,4,1,1
e_e002442,e002442,4,2;4;9,5,1,1
e_e002444,e002444,3,1;4;7;9;12,5,1,1
e_e002447,e002447,5,1;3;4;11,0,1,1
e_e002448,e002448,5,1;3;4;7,1,1,2
e_e002451,e002451,5,1;2;3;4;6,5,1,1
e_e002456,e002456,5,1;2;9,5,1,2
e_e002458,e002458,4,1;6;7;9,7,1,2
e_e002462,e002462,4,1;3;10;12,7,1,2
e_e002465,e002465,3,1;3;4;7;9,5,1,2
e_e002466,e002466,4,1;7;9,0,1,2
e_e002467,e002467,5,1;4;7;9;12,1,1,2
e_e002468,e002468,2,1;3;4;7,1,1,1
e_e002470,e002470,4,1;3;6,0,1,1
e_e002471,e002471,5,1;7;11;12,7,1,2
e_e002473,e002473,2,1;4;6,4,1,2
e_e002474,e002474,4,1;4;10;12,5,1,2
e_e002476,e002476,4,2;3;4;6;9;11,1,1,2
e_e002477,e002477,5,2;6;7,0,1,2
e_e002479,e002479,4,4;7,4,1,1
e_e002481,e002481,4,1;3;7,0,1,1
e_e002483,e002483,4,1;3;4;6;7,0,1,1
e_e002486,e002486,4,1;3;7;9;11,4,1,2
e_e002487,e002487,5,1;6;7,1,1,1
e_e002491,e002491,4,1;2,1,1,2
e_e002495,e002495,4,2;7,4,1,2
e_e002496,e002496,3,1;3;6;7,6,1,2
e_e002499,e002499,3,1;3;7,1,1,2
e_e002506,e002506,4,1;2;4,0,1,2
e_e002507,e002507,3,2;4;6;7;12,4,1,2
e_e002508,e002508,4,1;4;7,5,1,1
e_e002509,e002509,4,2;9,4,1,2
e_e002511,e002511,4,9;12,1,1,2
e_e002513,e002513,4,2;6;7,5,1,1
e_e002514,e002514,5,1;2;4;7;9;12,4,1,1
e_e002527,e002527,3,4;6;7,5,1,2
e_e002536,e002536,4,1;2;6;7,5,1,1
e_e002541,e002541,4,1;7;9,1,1,2
e_e002543,e002543,4,1;2;3;7,0,1,2
e_e002545,e002545,4,1;3;4;6;7,7,1,2
e_e002548,e002548,3,1;3;11,1,1,1
e_e002550,e002550,5,1;6;7;12,5,1,1
e_e002551,e002551,5,1;4,1,1,1
e_e002555,e002555,3,1;2;7;9,0,1,2
e_e002556,e002556,5,1;2;4,1,1,2
e_e002557,e002557,3,1;3;4;6;7,0,1,1
e_e002558,e002558,5,1;7,4,1,2
e_e002562,e002562,4,1;3;4;6,4,1,1
e_e002565,e002565,4,1;2;3;7;12,0,1,2
e_e002566,e002566,4,1;4,5,1,1
e_e002569,e002569,4,1;3;4;6,1,1,1
e_e002570,e002570,4,1;7;9,4,1,2
e_e002572,e002572,5,1;2;3;4,5,1,1
e_e002574,e002574,1,1;2;3;4;11,1,1,1
e_e002576,e002576,4,1;4;7;10,2,1,1
e_e002577,e002577,4,1;2;3;6;12,1,1,2
e_e002579,e002579,4,3;6;11,5,1,1
e_e002582,e002582,4,1;3;4;6;7;9;10,7,1,1
e_e002583,e002583,4,1,1,1,2
e_e002584,e002584,5,3;7;12,7,1,2
e_e002588,e002588,5,1;3;4;9,5,1,1
e_e002589,e002589,4,1;12,1,1,2
e_e002590,e002590,3,1;7;10,1,1,2
e_e002593,e002593,5,1;2,4,1,2
e_e002597,e002597,4,2;7;12,7,1,2
e_e002599,e002599,4,1;7;9,1,1,2
e_e002600,e002600,3,1;4,0,1,2
e_e002605,e002605,4,1;6,1,1,2
e_e002606,e002606,4,1;2;3;7;10,5,1,1
e_e002607,e002607,4,1;9,0,1,2
e_e002610,e002610,4,6;7;12,7,1,2
e_e002612,e002612,5,2;7;12,5,1,1
e_e002614,e002614,4,1;2;7;9;12,4,1,1
e_e002618,e002618,5,1;2;4;7,0,1,2
e_e002622,e002622,5,2;7;12,4,1,2
e_e002624,e002624,5,1;7,1,1,2
e_e002625,e002625,4,1;4;7;9,1,1,2
e_e002627,e002627,3,1;2;4;12,7,1,2
e_e002633,e002633,5,1;7,7,1,2
e_e002634,e002634,3,1;3,5,1,1
e_e002635,e002635,4,1;2;7;11;12,7,1,2
e_e002638,e002638,5,1;2;4;7;9,0,1,1
e_e002639,e002639,4,1;2;7;9;12,4,1,2
e_e002641,e002641,5,1;3;4;11,0,1,1
e_e002642,e002642,5,3;11;12,1,1,2
e_e002649,e002649,4,1;2;7,1,1,1
e_e002650,e002650,5,1;4;9,7,1,1
e_e002657,e002657,3,2;9,2,1,2
e_e002661,e002661,4,1;2;3;7;12,7,1,2
e_e002662,e002662,4,1;4,1,1,2
e_e002667,e002667,3,6;9,0,1,2
e_e002673,e002673,3,2;3;7;12,7,1,2
e_e002675,e002675,5,2,4,1,1
e_e002677,e002677,3,1;4;7,0,1,2
e_e002680,e002680,3,1;2;4;7,1,1,2
e_e002681,e002681,5,1;2;3;4;6,5,1,1
e_e002682,e002682,4,1;7;12,4,1,1
e_e002683,e002683,4,1;2;7;9,4,1,1
e_e002684,e002684,4,1;3;4;9;10,7,1,2
e_e002686,e002686,3,1;2;4;12,7,1,2
e_e002687,e002687,4,1;2;10;11,7,1,2
e_e002688,e002688,4,1;4;12,7,1,1
e_e002693,e002693,5,3;4;6;11;12,5,1,1
e_e002695,e002695,4,1;2;12,1,1,2
e_e002696,e002696,4,2;4;7;9;12,0,1,2
e_e002697,e002697,5,1;3;4,4,1,2
e_e002699,e002699,4,1;7;12,0,1,2
e_e002703,e002703,5,1;2;6;7,0,1,2
e_e002705,e002705,4,1;2;4;7,0,1,1
e_e002719,e002719,5,1;2;7;9;12,7,1,2
e_e002721,e002721,4,3;4,4,1,2
e_e002723,e002723,5,1;4;9;10;12,5,1,2
e_e002728,e002728,4,1;2;7;12,0,1,2
e_e002731,e002731,4,1;2;4;7;12,1,1,2
e_e002734,e002734,5,1;2;3;4;7,1,1,1
e_e002736,e002736,4,1;3;4;7,5,1,1
e_e002737,e002737,5,1;3;6,4,1,2
e_e002739,e002739,3,3;4;6,6,1,2
e_e002740,e002740,5,1;2;4;7,7,1,2
e_e002742,e002742,4,2;3;4;6;7;9,0,1,2
e_e002745,e002745,5,1;3;4;7,4,1,1
e_e002746,e002746,5,1;4,5,1,1
e_e002747,e002747,5,1;2;6;7;10,1,1,1
e_e002752,e002752,5,1;4;7;12,0,1,1
e_e002753,e002753,4,3;7;10;12,1,1,2
e_e002754,e002754,5,1;3;7,1,1,2
e_e002755,e002755,4,1;3;4;6,5,1,1
e_e002756,e002756,4,1;7;12,1,1,2
e_e002759,e002759,4,1;4;7,5,1,1
e_e002760,e002760,4,1;9;10;12,7,1,2
e_e002761,e002761,5,3;6;7;9;10,4,1,2
e_e002763,e002763,4,4;7;9,1,1,1
e_e002764,e002764,3,1;2;9;12,1,1,2
e_e002767,e002767,5,1;2;4;7;12,6,1,2
e_e002770,e002770,4,4;7;9,0,1,2
e_e002772,e002772,5,1;4;6;7;11,1,1,2
e_e002773,e002773,5,1;2;4;6;7;9;12,6,1,2
e_e002775,e002775,5,2;3;7;12,7,1,2
e_e002782,e002782,3,1;2;7;9;10,7,1,2
e_e002784,e002784,4,1;2;3;4;6;7;9,5,1,1
e_e002786,e002786,4,6;10;12,7,1,2
e_e002791,e002791,4,1;4;6;12,4,1,1
e_e002793,e002793,4,4;6;7,5,1,2
e_e002795,e002795,4,1;2;4,4,1,2
e_e002796,e002796,4,1;9,1,1,2
e_e002797,e002797,4,2;4;9;12,1,1,2
e_e002800,e002800,4,1;7;9;12,2,1,2
e_e002806,e002806,5,1;10;12,7,1,2
e_e002807,e002807,4,4;6;12,7,1,2
e_e002812,e002812,4,1;3;4;7;9,1,1,1
e_e002914,e002914,5,1;4;9,7,1,2
e_e002915,e002915,4,1;4;9,1,1,2
e_e002916,e002916,3,1;3,5,1,1
e_e002919,e002919,3,1;3;4;11,5,1,1
e_e002922,e002922,5,1;3;4;9;12,1,1,2
e_e002923,e002923,5,1;2,7,1,2
e_e002925,e002925,3,1;3;6;7;12,7,1,2
e_e002926,e002926,4,1;7,4,1,2
e_e002928,e002928,4,1;2;6;7,5,1,2
e_e002929,e002929,5,2;7,0,1,2
e_e002930,e002930,5,1;4;7;12,1,1,1
e_e002931,e002931,4,2;6;7;9,4,1,2
e_e002932,e002932,1,1;4;7;9,0,1,2
e_e002935,e002935,5,1;7;12,7,1,2
e_e002937,e002937,5,1;7;10,0,1,2
e_e002938,e002938,3,1;4;7,0,1,1
e_e002939,e002939,4,1;2;9,5,1,2
e_e002940,e002940,4,1;2;7;9;12,4,1,2
e_e002941,e002941,5,1;3;4;9;12,1,1,2
e_e002946,e002946,4,7;9;10,7,1,2
e_e002947,e002947,4,7;12,4,1,2
e_e002948,e002948,3,1;2;3,1,1,2
e_e002949,e002949,4,1;2,0,1,1
e_e002954,e002954,5,2;10;11,4,1,2
e_e002955,e002955,4,3;4;11,1,1,2
e_e002957,e002957,5,1;2;4,7,1,2
e_e002958,e002958,4,1;2,4,1,2
e_e002961,e002961,4,1;3;4;7,0,1,2
e_e002965,e002965,4,1;4;6,0,1,2
e_e002966,e002966,3,1;2;4,5,1,2
e_e002971,e002971,4,1;7;9;12,1,1,2
e_e002972,e002972,4,1;3;4,5,1,1
e_e002973,e002973,3,1;2;6,2,1,1
e_e002976,e002976,4,3;4;6;7,5,1,1
e_e002980,e002980,4,2;4;12,6,1,2
e_e002981,e002981,5,1;7;9,7,1,1
e_e002983,e002983,5,1;2;4,1,1,2
e_e002984,e002984,5,1;2;3;9,1,1,1
e_e002985,e002985,3,1;2;3;4;6;9,4,1,2
e_e002986,e002986,4,1;3;4;9;11;12,1,1,2
e_e002987,e002987,3,1;2;4;6;9,0,1,1
e_e002988,e002988,4,1;3;4;6;12,4,1,1
e_e002990,e002990,3,1;2;4;9,5,1,1
e_e002991,e002991,4,1;4;6;7,3,1,2
e_e002994,e002994,3,2;9;12,4,1,2
e_e002995,e002995,4,1;4;6;7;9,5,1,1
e_e003000,e003000,4,1;2;4;11,5,1,1
e_e003001,e003001,5,1;3;4;7;11,0,1,1
e_e003002,e003002,4,1;7;9;10,7,1,2
e_e003003,e003003,3,1;4;6;7;9;11,0,1,2
e_e003004,e003004,3,1;6;7;9;11,1,1,1
e_e003005,e003005,4,1;2;3;6;11;12,1,1,2
e_e003006,e003006,5,1;3;6;7,0,1,1
e_e003012,e003012,3,1;4;12,4,1,2
e_e003017,e003017,4,1;4;6;7;12,1,1,2
e_e003019,e003019,4,1;3;4;6,5,1,1
e_e003020,e003020,4,1;2;3;4;12,1,1,2
e_e003022,e003022,4,1;2;4;6;7;9,7,1,2
e_e003023,e003023,5,1;2;9,7,1,2
e_e003025,e003025,5,3;6;11;12,0,1,2
e_e003026,e003026,1,1;3;4;7,5,1,2
e_e003028,e003028,4,1;2;3;4;9;11,0,1,1
e_e003033,e003033,4,1;7;12,1,1,2
e_e003034,e003034,4,1;3;4;7;12,0,1,2
e_e003039,e003039,3,2;4;9,5,1,2
e_e003040,e003040,4,1;4;6;10,7,1,2
e_e003045,e003045,4,1;3;4;6;9;10,5,1,2
e_e003046,e003046,5,1;3;4;6,4,1,1
e_e003047,e003047,4,4;6;12,4,1,2
e_e003048,e003048,4,1;2;3,4,1,2
e_e003051,e003051,4,1;2;6,1,1,1
e_e003053,e003053,4,1;4;9,5,1,2
e_e003056,e003056,3,1;3;9,1,1,1
e_e003062,e003062,4,1;3;4;12,1,1,2
e_e003065,e003065,4,1;3;4;6;7;9;12,4,1,2
e_e003066,e003066,5,1;4;9,0,1,2
e_e003068,e003068,4,1;3;4;6;10;11;12,1,1,2
e_e003071,e003071,4,1;3;4;6;12,1,1,1
e_e003073,e003073,4,1;4;9;10;12,4,1,1
e_e003075,e003075,3,2;3;11;12,1,1,1
e_e003079,e003079,5,1;2;4;6;7,1,1,2
e_e003080,e003080,5,2,5,1,2
e_e003083,e003083,5,1;3;4;6;9,1,1,1
e_e003086,e003086,5,1;3;4;9,5,1,1
e_e003091,e003091,5,1;4;6;12,0,1,2
e_e003093,e003093,5,1;4;11,0,1,2
e_e003095,e003095,3,1;9;12,7,1,2
e_e003097,e003097,4,2;9,1,1,2
e_e003102,e003102,4,1;4;7,1,1,1
e_e003103,e003103,5,1;2;12,7,1,2
e_e003107,e003107,4,3;4;12,4,1,2
e_e003109,e003109,4,1;2;4;9,4,1,1
e_e003115,e003115,5,1;2;3;7;12,6,1,2
e_e003116,e003116,5,1;4,5,1,1
e_e003120,e003120,4,1;2,0,1,2
e_e003126,e003126,5,1;2;4;11;12,4,1,2
e_e003133,e003133,3,1;2;6;7,5,1,1
e_e003136,e003136,3,1;2;9,1,1,2
e_e003137,e003137,4,1;2;4,1,1,2
e_e003138,e003138,3,3;12,4,1,1
e_e003143,e003143,5,1;4;6;7;9,5,1,1
e_e003150,e003150,5,2;4;9,0,1,2
e_e003156,e003156,3,1;4;7,5,1,2
e_e003158,e003158,5,1;2;7;9,1,1,1
e_e003159,e003159,5,1;2;7;9,4,1,2
e_e003162,e003162,4,1;3;4;6;7,5,1,1
e_e003166,e003166,3,1;4;7;9,1,1,2
e_e003168,e003168,4,1;3;4;10,5,1,1
e_e003169,e003169,5,1;2;4;7,1,1,2
e_e003172,e003172,5,3;4;7,5,1,1
e_e003175,e003175,4,9;10;12,7,1,2
e_e003180,e003180,5,3;4;9,0,1,2
e_e003183,e003183,5,1;3;4;12,0,1,2
e_e003184,e003184,4,2;7,1,1,2
e_e003190,e003190,4,1;2;11;12,1,1,1
e_e003192,e003192,4,1;7;9;12,1,1,1
e_e003194,e003194,4,1;3;6;7;9,4,1,2
e_e003195,e003195,4,1;4,1,1,2
e_e003196,e003196,5,1;4;7;12,1,1,1
e_e003198,e003198,5,2;4;7;11;12,4,1,1
e_e003199,e003199,4,1;3;4;6,4,1,1
e_e003202,e003202,3,1;2;7;9,1,1,2
e_e003204,e003204,3,1;7;9,1,1,1
e_e003205,e003205,4,1;2;3;4;6;7;9;10;11,5,1,2
e_e003206,e003206,4,1;4;7;9,5,1,2
e_e003210,e003210,5,1;3;7;9,1,1,2
e_e003212,e003212,4,1;7,5,1,2
e_e003215,e003215,4,1;11,1,1,2
e_e003216,e003216,5,1;2;7,1,1,1
e_e003217,e003217,5,1;7,1,1,2
e_e003222,e003222,3,1;7;9,1,1,2
e_e003223,e003223,4,1;3;4,4,1,1
e_e003224,e003224,5,1;4;9;12,1,1,2
e_e003226,e003226,5,1;4;6;7,0,1,1
e_e003227,e003227,4,1;7;12,7,1,1
e_e003230,e003230,4,1;3;4,5,1,1
e_e003231,e003231,5,1;2;4,1,1,2
e_e003234,e003234,4,1;7;9,4,1,2
e_e003235,e003235,4,1;2;12,7,1,2
e_e003237,e003237,4,4;7,0,1,2
e_e003241,e003241,4,1;3;12,0,1,2
e_e003244,e003244,4,1;2;4;7;12,7,1,2
e_e003245,e003245,5,1;2;4;7;9;12,1,1,1
e_e003251,e003251,4,1;3;7,5,1,2
e_e003254,e003254,4,7;9;12,1,1,2
e_e003256,e003256,5,1;2,7,1,2
e_e003258,e003258,5,1;3;4;9;10;12,5,1,1
e_e003259,e003259,4,1;4;6;11,5,1,1
e_e003262,e003262,4,1;4,5,1,2
e_e003263,e003263,3,1;4;7,5,1,2
e_e003267,e003267,5,1;2;3;7;9;12,1,1,2
