course_id,user_id,start_date,end_date,means_tp,travel_type,person,satis
e_e000646,e000646,2023-05-27,2023-05-28,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;자연관광;테마파크/공원,나홀로 여행,4
e_e000647,e000647,2023-05-20,2023-05-23,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;체험관광,2인 여행(가족 외),5
e_e000648,e000648,2023-05-29,2023-05-30,자가용,레포츠/야외활동;온천/헬스케어,자녀 동반 여행,5
e_e000650,e000650,2023-06-02,2023-06-05,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,5
e_e000651,e000651,2023-05-21,2023-05-23,자가용,레포츠/야외활동;온천/헬스케어;자연관광,자녀 동반 여행,4
e_e000654,e000654,2023-05-20,2023-05-21,자가용,레포츠/야외활동;온천/헬스케어;테마파크/공원,2인 여행(가족 외),5
e_e000655,e000655,2023-05-20,2023-05-23,대중교통 등,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;테마파크/공원,나홀로 여행,4
e_e000662,e000662,2023-05-20,2023-05-21,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;자연관광,나홀로 여행,4
e_e000664,e000664,2023-06-05,2023-06-06,자가용,도시관광/건축물;쇼핑;온천/헬스케어;자연관광;체험관광;테마파크/공원,자녀 동반 여행,4
e_e000666,e000666,2023-05-26,2023-05-30,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광,2인 여행(가족 외),5
e_e000668,e000668,2023-05-20,2023-05-21,자가용,도시관광/건축물;쇼핑;테마파크/공원,3대 동반 여행(친척 포함),5
e_e000669,e000669,2023-05-26,2023-05-29,자가용,레포츠/야외활동;문화시설;체험관광,자녀 동반 여행,4
e_e000672,e000672,2023-05-21,2023-05-22,대중교통 등,레포츠/야외활동;자연관광,3인 이상 여행(가족 외),4
e_e000673,e000673,2023-05-27,2023-05-29,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;테마파크/공원,나홀로 여행,5
e_e000680,e000680,2023-06-03,2023-06-07,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어,자녀 동반 여행,4
e_e000682,e000682,2023-05-23,2023-05-25,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;테마파크/공원,2인 가족 여행,5
e_e000686,e000686,2023-06-05,2023-06-06,자가용,도시관광/건축물;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
e_e000689,e000689,2023-05-26,2023-05-30,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑,2인 여행(가족 외),5
e_e000691,e000691,2023-05-21,2023-05-22,자가용,도시관광/건축물;문화시설,2인 가족 여행,3
e_e000693,e000693,2023-05-20,2023-05-21,자가용,도시관광/건축물;온천/헬스케어;자연관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,5
e_e000695,e000695,2023-05-28,2023-05-30,자가용,도시관광/건축물;문화시설;자연관광,2인 여행(가족 외),3
e_e000696,e000696,2023-05-19,2023-05-22,자가용,체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
e_e000697,e000697,2023-06-04,2023-06-07,자가용,레포츠/야외활동;온천/헬스케어,나홀로 여행,1
e_e000699,e000699,2023-06-02,2023-06-05,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;자연관광;테마파크/공원,2인 여행(가족 외),4
e_e000700,e000700,2023-06-02,2023-06-05,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,나홀로 여행,5
e_e000704,e000704,2023-06-10,2023-06-11,자가용,도시관광/건축물;문화시설;자연관광,나홀로 여행,5
e_e000705,e000705,2023-05-19,2023-05-22,대중교통 등,레포츠/야외활동;문화시설;쇼핑;자연관광;축제/공연/이벤트,나홀로 여행,4
e_e000706,e000706,2023-05-19,2023-05-20,대중교통 등,도시관광/건축물;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),3
e_e000707,e000707,2023-06-03,2023-06-06,자가용,레포츠/야외활동;문화시설;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
e_e000709,e000709,2023-05-21,2023-05-22,자가용,도시관광/건축물;온천/헬스케어;체험관광;테마파크/공원,3인 이상 여행(가족 외),4
e_e000710,e000710,2023-05-20,2023-05-22,자가용,도시관광/건축물;레포츠/야외활동;자연관광,2인 여행(가족 외),3
e_e000715,e000715,2023-05-20,2023-05-22,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
e_e000717,e000717,2023-05-20,2023-05-21,대중교통 등,도시관광/건축물;축제/공연/이벤트;테마파크/공원,부모 동반 여행,4
e_e000718,e000718,2023-05-26,2023-05-28,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;자연관광,나홀로 여행,5
e_e000733,e000733,2023-05-20,2023-05-22,자가용,도시관광/건축물;레포츠/야외활동;자연관광;체험관광,자녀 동반 여행,3
e_e000734,e000734,2023-05-20,2023-05-24,자가용,레포츠/야외활동;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,4
e_e000736,e000736,2023-05-27,2023-05-29,자가용,도시관광/건축물;쇼핑;온천/헬스케어;체험관광;테마파크/공원,자녀 동반 여행,5
e_e000737,e000737,2023-05-20,2023-05-22,자가용,레포츠/야외활동;쇼핑;온천/헬스케어;테마파크/공원,나홀로 여행,4
e_e000738,e000738,2023-05-20,2023-05-23,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어,2인 여행(가족 외),5
e_e000743,e000743,2023-05-23,2023-05-24,자가용,도시관광/건축물;쇼핑,2인 여행(가족 외),3
e_e000745,e000745,2023-05-27,2023-05-28,자가용,문화시설;쇼핑;온천/헬스케어;자연관광;체험관광;테마파크/공원,3인 이상 여행(가족 외),4
e_e000746,e000746,2023-05-20,2023-05-21,대중교통 등,레포츠/야외활동;문화시설;테마파크/공원,2인 여행(가족 외),3
e_e000747,e000747,2023-05-20,2023-05-22,자가용,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어;자연관광;체험관광;축제/공연/이벤트,3인 이상 여행(가족 외),5
e_e000748,e000748,2023-05-20,2023-05-21,대중교통 등,도시관광/건축물;쇼핑;체험관광,2인 가족 여행,3
e_e000751,e000751,2023-05-28,2023-05-31,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
e_e000752,e000752,2023-05-27,2023-05-30,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,4
e_e000760,e000760,2023-05-20,2023-05-21,자가용,도시관광/건축물;레포츠/야외활동;쇼핑,자녀 동반 여행,5
e_e000761,e000761,2023-06-03,2023-06-04,자가용,레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),4
e_e000762,e000762,2023-05-26,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어,나홀로 여행,4
e_e000765,e000765,2023-05-21,2023-05-23,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,5
e_e000767,e000767,2023-05-27,2023-05-29,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;자연관광,나홀로 여행,4
e_e000768,e000768,2023-06-06,2023-06-07,자가용,도시관광/건축물;온천/헬스케어,나홀로 여행,3
e_e000771,e000771,2023-06-02,2023-06-04,자가용,도시관광/건축물;온천/헬스케어;자연관광,3인 이상 여행(가족 외),5
e_e000774,e000774,2023-05-28,2023-05-30,자가용,도시관광/건축물;온천/헬스케어;축제/공연/이벤트,자녀 동반 여행,4
e_e000782,e000782,2023-05-27,2023-05-28,대중교통 등,도시관광/건축물;문화시설;쇼핑,3인 이상 여행(가족 외),3
e_e000785,e000785,2023-05-20,2023-05-22,자가용,온천/헬스케어;테마파크/공원,부모 동반 여행,5
e_e000787,e000787,2023-05-21,2023-05-22,자가용,도시관광/건축물;자연관광,3인 이상 여행(가족 외),5
e_e000789,e000789,2023-05-20,2023-05-22,자가용,쇼핑;온천/헬스케어,자녀 동반 여행,5
e_e000791,e000791,2023-05-20,2023-05-22,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;테마파크/공원,2인 여행(가족 외),5
e_e000793,e000793,2023-05-20,2023-05-21,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;축제/공연/이벤트,자녀 동반 여행,5
e_e000794,e000794,2023-05-25,2023-05-27,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;테마파크/공원,나홀로 여행,4
e_e000801,e000801,2023-05-29,2023-05-30,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;테마파크/공원,나홀로 여행,5
e_e000802,e000802,2023-05-29,2023-05-30,자가용,도시관광/건축물;쇼핑;테마파크/공원,나홀로 여행,5
e_e000803,e000803,2023-05-21,2023-05-22,자가용,문화시설;체험관광;테마파크/공원,자녀 동반 여행,5
e_e000804,e000804,2023-05-25,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;자연관광,2인 가족 여행,5
e_e000805,e000805,2023-05-20,2023-05-22,자가용,도시관광/건축물;문화시설;체험관광;테마파크/공원,3인 이상 여행(가족 외),4
e_e000807,e000807,2023-05-20,2023-05-22,대중교통 등,도시관광/건축물;문화시설;쇼핑;축제/공연/이벤트,3인 이상 여행(가족 외),4
e_e000810,e000810,2023-05-20,2023-05-22,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑,나홀로 여행,5
e_e000811,e000811,2023-05-20,2023-05-22,자가용,도시관광/건축물;쇼핑;온천/헬스케어;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,5
e_e000812,e000812,2023-05-20,2023-05-22,자가용,도시관광/건축물;문화시설;체험관광;테마파크/공원,자녀 동반 여행,5
e_e000817,e000817,2023-05-27,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동,자녀 동반 여행,5
e_e000818,e000818,2023-05-31,2023-06-02,자가용,도시관광/건축물;온천/헬스케어;자연관광,2인 여행(가족 외),4
e_e000823,e000823,2023-05-27,2023-05-30,대중교통 등,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광,나홀로 여행,4
e_e000826,e000826,2023-05-26,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어,3인 이상 여행(가족 외),5
e_e000828,e000828,2023-05-27,2023-05-30,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;축제/공연/이벤트,2인 가족 여행,4
e_e000830,e000830,2023-06-03,2023-06-04,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;테마파크/공원,자녀 동반 여행,5
e_e000831,e000831,2023-05-28,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;체험관광;축제/공연/이벤트,자녀 동반 여행,3
e_e000838,e000838,2023-05-27,2023-05-28,자가용,레포츠/야외활동;쇼핑;역사/문화유산;자연관광;테마파크/공원,자녀 동반 여행,5
e_e000840,e000840,2023-05-27,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;테마파크/공원,자녀 동반 여행,5
e_e000841,e000841,2023-05-21,2023-05-23,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어,부모 동반 여행,4
e_e000844,e000844,2023-05-27,2023-05-29,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
e_e000847,e000847,2023-05-27,2023-05-30,자가용,도시관광/건축물;역사/문화유산,3인 이상 여행(가족 외),5
e_e000849,e000849,2023-05-21,2023-05-22,대중교통 등,도시관광/건축물;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),3
e_e000850,e000850,2023-06-03,2023-06-04,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;체험관광,나홀로 여행,5
e_e000852,e000852,2023-05-20,2023-05-21,자가용,도시관광/건축물;쇼핑,2인 여행(가족 외),4
e_e000854,e000854,2023-05-27,2023-05-28,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;온천/헬스케어;축제/공연/이벤트,자녀 동반 여행,4
e_e000856,e000856,2023-05-24,2023-05-28,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광,2인 가족 여행,4
e_e000859,e000859,2023-06-01,2023-06-04,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산,나홀로 여행,5
e_e000861,e000861,2023-06-03,2023-06-07,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어,2인 여행(가족 외),5
e_e000863,e000863,2023-05-27,2023-05-30,자가용,도시관광/건축물;쇼핑;온천/헬스케어,2인 가족 여행,4
e_e000865,e000865,2023-05-25,2023-05-27,대중교통 등,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,나홀로 여행,4
e_e000866,e000866,2023-05-27,2023-05-29,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어,2인 여행(가족 외),4
e_e000867,e000867,2023-05-31,2023-06-01,자가용,도시관광/건축물;쇼핑;온천/헬스케어;자연관광,3인 이상 여행(가족 외),3
e_e000872,e000872,2023-06-03,2023-06-05,자가용,레포츠/야외활동;체험관광,3인 이상 여행(가족 외),5
e_e000875,e000875,2023-06-10,2023-06-11,대중교통 등,도시관광/건축물;문화시설;쇼핑,나홀로 여행,5
e_e000877,e000877,2023-05-26,2023-05-29,자가용,레포츠/야외활동;온천/헬스케어;자연관광;테마파크/공원,3인 이상 여행(가족 외),3
e_e000882,e000882,2023-05-23,2023-05-24,대중교통 등,도시관광/건축물;온천/헬스케어,나홀로 여행,3
e_e000883,e000883,2023-06-01,2023-06-03,대중교통 등,쇼핑;온천/헬스케어;자연관광;축제/공연/이벤트,나홀로 여행,5
e_e000886,e000886,2023-06-06,2023-06-07,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;테마파크/공원,나홀로 여행,5
e_e000889,e000889,2023-06-03,2023-06-04,자가용,도시관광/건축물;역사/문화유산,2인 여행(가족 외),3
e_e000899,e000899,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;자연관광,부모 동반 여행,4
e_e000902,e000902,2023-05-24,2023-05-27,대중교통 등,도시관광/건축물;레포츠/야외활동;온천/헬스케어,2인 여행(가족 외),4
e_e000903,e000903,2023-06-02,2023-06-04,자가용,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;자연관광,2인 여행(가족 외),5
e_e000905,e000905,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;자연관광,나홀로 여행,4
e_e000906,e000906,2023-06-05,2023-06-07,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어,나홀로 여행,5
e_e000907,e000907,2023-05-26,2023-05-30,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;자연관광;체험관광,나홀로 여행,4
e_e000910,e000910,2023-05-26,2023-05-28,대중교통 등,레포츠/야외활동;온천/헬스케어;자연관광,나홀로 여행,3
e_e000914,e000914,2023-06-03,2023-06-04,대중교통 등,도시관광/건축물;쇼핑;축제/공연/이벤트,나홀로 여행,3
e_e000917,e000917,2023-05-28,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어,자녀 동반 여행,4
